"","name","player_id","year","pa","avg","obp","slg","ops","woba","home_run","adj_k_pct","adj_bb_pct","adj_xba","adj_xslg","adj_xwoba","adj_xwobacon","adj_barrel_pct","adj_hh_pct","adj_zswm_pct","adj_ozsw_pct","adj_ozswm_pct","adj_hr_rate","probC1","probC2","probC3","probC4","probC5","probC6","Cluster","PlayerYear"
"2460","Ohtani, Shohei",660271,2018,366,0.285,0.361,0.564,0.925,0.39,22,130.17,116.25,110.09,132.18,119.15,134.7,225.2,139.68,147.83,100.59,104.71,191.7,0.011,0,0,0.981,0.008,0,4,"Shohei Ohtani 2018"
"2461","Ohtani, Shohei",660271,2019,425,0.286,0.343,0.505,0.848,0.352,18,117.68,89.37,111.15,111.61,107.25,115.95,156.1,124.91,122.46,105.12,96.54,111.57,0.887,0.001,0,0.009,0.027,0.075,1,"Shohei Ohtani 2019"
"2462","Ohtani, Shohei",660271,2021,639,0.257,0.372,0.592,0.964,0.393,46,132.58,168.92,107.23,145.93,125.98,148.57,264.25,134.85,150.83,98.75,119.31,211.01,0,0,0,1,0,0,4,"Shohei Ohtani 2021"
"2463","Ohtani, Shohei",660271,2022,666,0.273,0.356,0.519,0.875,0.37,34,109.56,132.01,113.67,139.66,123,132.07,214.01,128.05,132.98,96.95,94.56,174.79,0.01,0,0,0.988,0.001,0.001,4,"Shohei Ohtani 2022"
"2464","Ohtani, Shohei",660271,2023,599,0.304,0.412,0.654,1.066,0.433,44,106.48,175.94,118.12,152.81,132.34,143,231.9,135.58,137.78,103.55,111.91,226.07,0,0,0,1,0,0,4,"Shohei Ohtani 2023"
"2465","Schumaker, Skip",435401,2015,268,0.242,0.306,0.336,0.642,0.282,1,96.87,109.48,100.62,84.79,92.75,90.64,17.65,66.11,103.03,104.98,74.09,13.42,0.002,0.152,0.833,0,0,0.013,3,"Skip Schumaker 2015"
"2466","Steer, Spencer",668715,2023,665,0.271,0.356,0.464,0.82,0.355,23,93.12,118.06,100.9,99.88,103.2,98.23,79.27,92.8,98.74,83.33,99.22,106.44,0.254,0.106,0.059,0,0.004,0.576,6,"Spencer Steer 2023"
"2467","Torkelson, Spencer",679529,2022,404,0.203,0.285,0.319,0.604,0.272,8,110.92,112.45,92.18,95.14,96.99,97.2,107.01,107.48,103.04,84.32,110.48,67.8,0.223,0.545,0.03,0,0.034,0.167,2,"Spencer Torkelson 2022"
"2468","Torkelson, Spencer",679529,2023,684,0.233,0.313,0.446,0.759,0.326,31,111.39,113.43,100.5,115.92,108.16,112.71,166.83,127.32,101.04,82.28,105.91,139.48,0.694,0.002,0,0.053,0.107,0.143,1,"Spencer Torkelson 2023"
"2469","Castro, Starlin",516770,2015,578,0.265,0.296,0.375,0.671,0.288,11,80.05,45.83,96.23,92.03,88.63,87.34,75.89,81.55,81.76,112.14,90.94,68.45,0.013,0.17,0.802,0,0,0.015,3,"Starlin Castro 2015"
"2470","Castro, Starlin",516770,2016,610,0.27,0.3,0.433,0.733,0.313,21,94.77,46.52,103.51,100.41,95.87,98.13,82.26,96.42,97.58,121.99,101.26,108.29,0.524,0.169,0.2,0,0.001,0.106,1,"Starlin Castro 2016"
"2471","Castro, Starlin",516770,2017,473,0.3,0.338,0.454,0.792,0.338,16,94.38,55.91,102.4,95.69,94.21,94.87,67.38,105.83,85.71,118.31,102.03,98.14,0.322,0.226,0.333,0,0.001,0.119,3,"Starlin Castro 2017"
"2472","Castro, Starlin",516770,2018,647,0.278,0.329,0.4,0.729,0.315,12,89.58,85.17,104.02,98.04,97.26,95.79,97.12,98.95,84.3,98.44,104.46,59.15,0.242,0.177,0.246,0,0.001,0.334,6,"Starlin Castro 2018"
"2473","Castro, Starlin",516770,2019,676,0.27,0.3,0.436,0.736,0.307,22,74.52,46.98,106.39,99.69,96.22,93.33,79.33,99.98,71.14,108.23,81.37,85.73,0.11,0.036,0.667,0,0,0.187,3,"Starlin Castro 2019"
"2474","Castro, Starlin",516770,2021,346,0.283,0.333,0.375,0.708,0.309,3,80.18,84.46,109.65,98.24,100.05,96.33,63.99,100.89,86.35,99.47,89.37,25.42,0.089,0.055,0.501,0,0,0.355,3,"Starlin Castro 2021"
"2475","Marte, Starling",516782,2015,633,0.287,0.337,0.444,0.781,0.337,19,98.91,54.74,110.21,113.47,108.89,110.96,118.25,102.23,113,131.91,116.35,107.96,0.941,0.005,0.002,0,0.003,0.049,1,"Starling Marte 2015"
"2476","Marte, Starling",516782,2016,529,0.311,0.362,0.456,0.818,0.351,9,96.73,51.29,111.02,104.24,103.34,104.58,82.26,104.32,102.02,132.42,107.01,53.51,0.735,0.05,0.085,0,0.001,0.129,1,"Starling Marte 2016"
"2477","Marte, Starling",516782,2017,339,0.275,0.333,0.379,0.712,0.312,7,89.11,67.33,103.97,96.16,99.14,96.46,83.85,84.66,85.71,116.12,104.59,59.91,0.176,0.196,0.484,0,0,0.144,3,"Starling Marte 2017"
"2478","Marte, Starling",516782,2018,606,0.277,0.327,0.46,0.787,0.337,20,83.98,66.76,107.66,111.21,104.76,103.04,105.56,106.06,92.02,122.86,102.02,105.25,0.761,0.012,0.024,0,0.001,0.202,1,"Starling Marte 2018"
"2479","Marte, Starling",516782,2019,586,0.295,0.342,0.503,0.845,0.353,23,72.7,49.27,117.9,116.19,110.93,106.33,102.36,102.37,99.13,115.84,97.99,103.39,0.698,0.002,0.013,0,0,0.286,1,"Starling Marte 2019"
"2480","Marte, Starling",516782,2021,526,0.31,0.383,0.458,0.841,0.364,12,84.21,92.34,111.67,104.44,107.15,102.11,99.54,99.63,89.15,109.24,98.65,66.87,0.41,0.017,0.062,0,0,0.511,6,"Starling Marte 2021"
"2481","Marte, Starling",516782,2022,505,0.292,0.347,0.468,0.815,0.355,16,86.92,62.34,114.09,108.88,107.91,105.99,86.62,87.17,94.41,111.97,93.37,108.48,0.572,0.01,0.055,0,0,0.363,1,"Starling Marte 2022"
"2482","Marte, Starling",516782,2023,341,0.248,0.301,0.324,0.625,0.278,5,90,54.4,104.51,96.28,96.69,95.6,66.26,98.81,97.02,130.39,105.91,45.13,0.206,0.233,0.489,0,0,0.072,3,"Starling Marte 2023"
"2483","Drew, Stephen",452220,2015,428,0.201,0.271,0.381,0.652,0.284,17,84.63,109.48,80.66,79.06,84.52,76.08,54.71,74.85,63.81,79.08,82.38,142.86,0.001,0.421,0.565,0,0,0.012,3,"Stephen Drew 2015"
"2484","Piscotty, Stephen",572039,2015,256,0.305,0.359,0.494,0.853,0.364,7,111.66,99.3,115,123.7,114.59,121.95,167.66,120.29,111.67,98.17,108.06,98.35,0.772,0,0,0.106,0.02,0.101,1,"Stephen Piscotty 2015"
"2485","Piscotty, Stephen",572039,2016,648,0.273,0.343,0.457,0.8,0.345,22,100.66,94.22,103.91,110.47,106.77,106.47,131,106.57,119.13,114.69,106.23,106.79,0.848,0.014,0.002,0.001,0.017,0.119,1,"Stephen Piscotty 2016"
"2486","Piscotty, Stephen",572039,2017,401,0.235,0.342,0.367,0.709,0.313,9,103.97,148.34,97.28,95.46,104.68,100.7,98.82,101.19,109.95,95.01,97.95,65.12,0.296,0.193,0.031,0,0.019,0.46,6,"Stephen Piscotty 2017"
"2487","Piscotty, Stephen",572039,2018,605,0.267,0.331,0.491,0.822,0.351,27,87.71,79.42,108.47,119.99,111.33,109.21,135.12,105.79,92.02,123.22,111.79,142.33,0.882,0.001,0.001,0.002,0.003,0.111,1,"Stephen Piscotty 2018"
"2488","Piscotty, Stephen",572039,2019,393,0.249,0.309,0.412,0.721,0.306,13,97.24,84.79,98.45,98.77,97.44,96.97,97.24,108.73,113.71,115.15,113.15,87.14,0.556,0.277,0.045,0,0.012,0.11,1,"Stephen Piscotty 2019"
"2489","Vogt, Stephen",519390,2015,511,0.261,0.341,0.443,0.784,0.335,18,96.87,140.04,99.03,99.51,101.93,98.05,98.83,87.67,72.45,98.85,80.24,126.7,0.201,0.055,0.09,0,0.001,0.653,6,"Stephen Vogt 2015"
"2490","Vogt, Stephen",519390,2016,532,0.251,0.305,0.406,0.711,0.305,14,76.6,78.72,102.72,98.97,97.43,92.49,77.69,75.56,66.53,107.4,78.75,82.78,0.032,0.041,0.792,0,0,0.135,3,"Stephen Vogt 2016"
"2491","Vogt, Stephen",519390,2017,303,0.233,0.285,0.423,0.708,0.299,12,88.64,78.74,90.58,93.58,90.21,87.72,98.82,87.27,67.39,116.49,71.93,114.91,0.043,0.186,0.714,0,0,0.057,3,"Stephen Vogt 2017"
"2492","Vogt, Stephen",519390,2019,280,0.263,0.314,0.49,0.804,0.331,10,107.23,81.35,99.64,111.15,101.12,105.55,133.07,109,113.71,124.83,91.24,94.08,0.862,0.033,0.008,0,0.009,0.088,1,"Stephen Vogt 2019"
"2493","Vogt, Stephen",519390,2021,238,0.195,0.283,0.333,0.616,0.27,7,105.26,122.75,85.87,84.17,88.93,86.36,60.43,90.32,112.14,98.39,92.85,86.21,0.012,0.862,0.11,0,0.001,0.016,2,"Stephen Vogt 2021"
"2494","Pearce, Steve",456665,2015,325,0.218,0.289,0.422,0.711,0.308,15,108.09,90.39,83.45,90.53,90.53,88.16,93.54,92.91,110.34,86.24,106.19,166,0.083,0.843,0.027,0,0.019,0.027,2,"Steve Pearce 2015"
"2495","Pearce, Steve",456665,2016,302,0.288,0.374,0.492,0.866,0.371,13,87.89,134.78,108.65,119.82,114.86,110.23,137.1,113.62,89.98,83.07,142.33,135.4,0.57,0.001,0,0.092,0.048,0.29,1,"Steve Pearce 2016"
"2496","Pearce, Steve",456665,2017,348,0.252,0.319,0.438,0.757,0.323,13,93.43,89.01,96.49,97.57,96.67,93.28,103.31,104.09,93.4,87,95.66,108.38,0.308,0.239,0.112,0,0.005,0.336,6,"Steve Pearce 2017"
"2497","Pearce, Steve",456665,2018,251,0.284,0.378,0.512,0.89,0.382,11,76.05,133.51,114.54,128.52,122.9,114.57,152.01,107.15,97.96,76.52,115.69,139.76,0.288,0,0,0.364,0.004,0.344,4,"Steve Pearce 2018"
"2498","Duggar, Steven",621453,2019,281,0.234,0.278,0.341,0.619,0.265,4,126.32,65.31,86.94,77.46,81.2,88.13,55.02,86.99,105.55,92.32,115.56,37.5,0.001,0.954,0.044,0,0,0.001,2,"Steven Duggar 2019"
"2499","Duggar, Steven",621453,2021,297,0.257,0.33,0.437,0.767,0.327,8,132.58,102.48,92.32,96.09,94.18,104.47,98.35,85.29,99.8,83.2,120.01,78.96,0.131,0.754,0.016,0,0.048,0.052,2,"Steven Duggar 2021"
"2500","Kwan, Steven",680757,2022,638,0.298,0.373,0.4,0.773,0.341,6,42.56,118.57,110.78,86.75,100.2,81.82,17.83,53.48,31.66,68.95,45.62,32.2,0,0,0.98,0,0,0.019,3,"Steven Kwan 2022"
"2501","Kwan, Steven",680757,2023,718,0.268,0.34,0.37,0.71,0.313,5,46.34,112.28,112.92,85.75,98.24,81.9,13.02,47.03,34.44,74.26,62.07,21.43,0,0.001,0.989,0,0,0.011,3,"Steven Kwan 2023"
"2502","Souza Jr., Steven",519306,2015,426,0.225,0.318,0.399,0.717,0.316,16,172.33,137.49,81.46,90.03,94.01,109.04,167.66,113.59,164.18,87.94,143.36,135.09,0.003,0.007,0,0,0.99,0,5,"Steven Souza Jr. 2015"
"2503","Souza Jr., Steven",519306,2016,468,0.247,0.303,0.409,0.712,0.308,17,166.95,78.72,90.08,100.17,95.87,117.76,161.47,107.42,179.96,95.58,126.64,114.26,0.038,0.014,0,0,0.947,0,5,"Steven Souza Jr. 2016"
"2504","Souza Jr., Steven",519306,2017,617,0.239,0.351,0.459,0.81,0.348,30,138.94,155.19,93.73,107.42,107.76,117.4,172.19,111.92,146.6,77.9,134.43,141.07,0.043,0.001,0,0.01,0.944,0.002,5,"Steven Souza Jr. 2017"
"2505","Souza Jr., Steven",519306,2018,272,0.22,0.309,0.369,0.678,0.299,5,128.77,118.55,94.3,94.62,98.2,103.3,109.79,108.79,113.99,81.55,123.01,58.62,0.247,0.478,0.005,0,0.18,0.09,2,"Steven Souza Jr. 2018"
"2506","Wilkerson, Stevie",592859,2019,361,0.225,0.286,0.383,0.669,0.286,10,135.86,69.89,78.6,71.27,77.53,82.94,46.06,80.62,110.8,113.07,98.23,72.97,0,0.966,0.033,0,0,0,2,"Stevie Wilkerson 2019"
"2507","Garrett, Stone",656448,2023,271,0.269,0.343,0.457,0.8,0.344,9,135,111.12,105.31,105.63,106.92,121.41,113.59,121.07,136.63,117.15,113.52,102.21,0.782,0.008,0,0.003,0.179,0.028,1,"Stone Garrett 2023"
"2508","Fairchild, Stuart",656413,2023,255,0.228,0.321,0.388,0.709,0.312,5,120.74,113.43,92.5,92.21,97.31,99.28,91.11,74.29,142.94,85.07,148.36,60.35,0.042,0.863,0.003,0,0.082,0.01,2,"Stuart Fairchild 2023"
"2509","Rivera, T.J.",608061,2017,231,0.29,0.33,0.43,0.76,0.326,5,66.6,44.5,102.79,87.48,91.13,83.74,32.94,72.2,83.94,125.23,84.43,62.8,0.002,0.028,0.967,0,0,0.004,3,"T.J. Rivera 2017"
"2510","Friedl Jr., TJ",670770,2022,258,0.24,0.314,0.436,0.75,0.323,8,70.17,95.34,88.87,85.22,90.89,77.98,59.87,76.62,71.96,81.93,93.14,106.16,0.004,0.231,0.733,0,0,0.033,3,"TJ Friedl Jr. 2022"
"2511","Friedl Jr., TJ",670770,2023,556,0.279,0.352,0.467,0.819,0.353,18,72.18,98.39,96.1,76.88,89.57,77.95,37.86,69.04,64.3,85.77,81.91,99.64,0.001,0.068,0.919,0,0,0.012,3,"TJ Friedl Jr. 2023"
"2512","Motter, Taylor",600301,2017,280,0.198,0.257,0.326,0.583,0.254,7,105.88,85.58,94.52,85.61,89.28,89.57,61.39,94.81,86.31,86.64,101.27,72.53,0.024,0.657,0.276,0,0,0.043,2,"Taylor Motter 2017"
"2513","Walls, Taylor",670764,2022,466,0.172,0.268,0.285,0.553,0.252,8,116.8,136.9,81.02,77.33,86.71,83.47,78.98,73.28,115.13,67.59,104.54,58.78,0.001,0.971,0.025,0,0.001,0.003,2,"Taylor Walls 2022"
"2514","Walls, Taylor",670764,2023,349,0.201,0.305,0.333,0.638,0.287,8,117.62,145.84,81.28,71.38,85.85,81.11,39.05,72.04,124,62.06,113.52,70.55,0,0.983,0.015,0,0,0.001,2,"Taylor Walls 2023"
"2515","Ward, Taylor",621493,2021,237,0.25,0.332,0.438,0.77,0.333,8,103.92,94.59,104.41,108.02,106.22,106.83,122.05,99.88,98.12,92.24,107.47,98.95,0.638,0.026,0.007,0,0.013,0.316,1,"Taylor Ward 2021"
"2516","Ward, Taylor",621493,2022,564,0.281,0.36,0.473,0.833,0.362,23,96.43,129.57,110.78,120.58,115.93,115.32,157.96,110.31,92.68,70.32,96.7,139.62,0.381,0,0,0.141,0.01,0.468,6,"Taylor Ward 2022"
"2517","Ward, Taylor",621493,2023,409,0.253,0.335,0.421,0.756,0.329,14,87.33,109.96,101.7,102.99,104.75,98.49,97.02,109.81,71.76,80.89,103.37,105.35,0.259,0.026,0.028,0,0.002,0.684,6,"Taylor Ward 2023"
"2518","Hernández, Teoscar",606192,2018,523,0.239,0.302,0.468,0.77,0.328,22,145.56,89.78,95.11,121.94,106.95,126.11,218.16,126.29,175.73,101.67,145.96,134.15,0.04,0,0,0.017,0.942,0,5,"Teoscar Hernández 2018"
"2519","Hernández, Teoscar",606192,2019,464,0.23,0.306,0.472,0.778,0.325,26,149.95,111.14,85.35,102.44,95.61,111.27,149.7,112.18,158.61,86.79,130.25,147.61,0.034,0.013,0,0,0.952,0,5,"Teoscar Hernández 2019"
"2520","Hernández, Teoscar",606192,2021,595,0.296,0.346,0.524,0.87,0.369,32,111.53,68.69,114.49,128.05,114.25,123.89,164.71,123.28,115.5,111.05,130.69,157.65,0.768,0,0,0.188,0.03,0.014,1,"Teoscar Hernández 2021"
"2521","Hernández, Teoscar",606192,2022,535,0.267,0.316,0.491,0.807,0.348,25,128.57,78.23,109.54,127.45,112.72,129.05,191.08,137.05,144.49,103.43,132.82,159.99,0.28,0,0,0.539,0.18,0.002,4,"Teoscar Hernández 2022"
"2522","Hernández, Teoscar",606192,2023,678,0.258,0.305,0.435,0.74,0.317,26,138.56,64.82,103.31,114.01,104.13,122.72,163.28,123.57,142.37,122.72,132.21,118.02,0.678,0.002,0,0.004,0.313,0.003,1,"Teoscar Hernández 2023"
"2523","Estrada, Thairo",642731,2022,541,0.26,0.322,0.4,0.722,0.317,14,74.7,74.56,101.69,89.54,96.02,87.59,56.05,79.97,67.35,110.26,84.35,88.6,0.012,0.05,0.888,0,0,0.05,3,"Thairo Estrada 2022"
"2524","Estrada, Thairo",642731,2023,530,0.271,0.315,0.416,0.731,0.316,14,100.69,48.61,99.3,88.86,90.5,92.17,56.79,84.3,59.7,132.49,87.22,81.3,0.019,0.122,0.846,0,0,0.013,3,"Thairo Estrada 2023"
"2525","Anderson, Tim",641313,2016,431,0.283,0.306,0.432,0.738,0.315,9,133.07,35.78,98.77,91.06,88.09,101.63,80.73,96.7,132.43,116.78,130.3,65.68,0.119,0.851,0.015,0,0.012,0.004,2,"Tim Anderson 2016"
"2526","Anderson, Tim",641313,2017,606,0.257,0.276,0.402,0.678,0.288,17,127.92,23.96,94.52,89.36,84.36,96.46,76.36,90.17,115.27,146.7,118.36,81.39,0.062,0.876,0.06,0,0.001,0.001,2,"Tim Anderson 2017"
"2527","Anderson, Tim",641313,2018,606,0.24,0.281,0.406,0.687,0.294,20,114.77,57.55,89.45,87.06,85.06,90.16,66.15,76.27,105.08,130.05,114.47,105.25,0.018,0.881,0.098,0,0,0.002,2,"Tim Anderson 2018"
"2528","Anderson, Tim",641313,2019,518,0.335,0.357,0.508,0.865,0.363,18,95.42,33.23,112.34,103.13,98.36,102.17,65.25,99.72,71.73,150.76,103.76,91.54,0.584,0.039,0.296,0,0,0.081,1,"Tim Anderson 2019"
"2529","Anderson, Tim",641313,2021,551,0.309,0.338,0.469,0.807,0.345,17,96.75,45.04,112.07,105.39,100.05,104.73,92.43,106.42,99.8,133.47,100.28,90.44,0.82,0.026,0.051,0,0.001,0.102,1,"Tim Anderson 2021"
"2530","Anderson, Tim",641313,2022,351,0.301,0.339,0.395,0.734,0.323,6,71.08,48.89,122.77,109.89,107.91,104.06,73.89,105.94,89.23,142.01,85.77,58.53,0.536,0.003,0.158,0,0,0.303,1,"Tim Anderson 2022"
"2531","Anderson, Tim",641313,2023,524,0.245,0.286,0.296,0.582,0.26,1,103.81,57.87,100.9,80.24,86.47,89.01,34.31,98.56,101.61,123.07,94.37,5.87,0.006,0.369,0.62,0,0,0.005,3,"Tim Anderson 2023"
"2532","Beckham, Tim",542921,2015,223,0.222,0.274,0.429,0.703,0.3,9,157.54,73.84,87.85,89.53,89.26,103.27,102.36,109.8,178.8,108.73,128.12,145.16,0.067,0.264,0,0,0.668,0,5,"Tim Beckham 2015"
"2533","Beckham, Tim",542921,2016,215,0.247,0.3,0.434,0.734,0.314,5,153.2,77.53,85.34,85.07,85.29,98.67,91.4,127.15,176.79,106.35,146.52,73.15,0.021,0.569,0,0,0.41,0,2,"Tim Beckham 2016"
"2534","Beckham, Tim",542921,2017,575,0.278,0.328,0.454,0.782,0.334,22,138.94,71.89,102.79,104.6,100.68,115.55,142.24,118.01,132.41,110.3,129.07,111.01,0.685,0.019,0,0.001,0.285,0.01,1,"Tim Beckham 2017"
"2535","Beckham, Tim",542921,2018,402,0.23,0.287,0.374,0.661,0.288,12,116.17,77.12,94.3,89.75,91.32,95.52,83.04,96.49,120.52,99.87,117.89,95.2,0.115,0.819,0.031,0,0.013,0.021,2,"Tim Beckham 2018"
"2536","Beckham, Tim",542921,2019,328,0.237,0.293,0.461,0.754,0.315,15,141.31,73.33,86.94,96.25,91.01,105.03,107.48,89.64,114.3,101.66,125.67,120.47,0.155,0.716,0.003,0,0.119,0.007,2,"Tim Beckham 2019"
"2537","Locastro, Tim",641796,2019,250,0.25,0.357,0.34,0.697,0.314,1,79.97,64.17,89.32,67.38,90.4,73.58,15.35,51.45,79.89,121.37,74.87,10.54,0,0.041,0.959,0,0,0,3,"Tim Locastro 2019"
"2538","Frazier, Todd",453943,2015,678,0.255,0.309,0.498,0.807,0.342,35,102.99,82.75,100.22,114.97,104.77,107.11,158.84,113.01,116.32,118.96,101.64,185.67,0.928,0.003,0,0.004,0.029,0.038,1,"Todd Frazier 2015"
"2539","Frazier, Todd",453943,2016,666,0.225,0.302,0.464,0.766,0.326,40,120.3,114.5,86.92,102.33,97.74,100.55,153.85,100.37,135.6,104.62,109.37,188.92,0.432,0.081,0,0,0.467,0.019,5,"Todd Frazier 2016"
"2540","Frazier, Todd",453943,2017,576,0.213,0.344,0.428,0.772,0.335,27,103.97,164.32,92.16,106.95,109.3,103.09,143.74,87.85,130.05,81.18,89.79,136,0.404,0.04,0.002,0.003,0.146,0.405,6,"Todd Frazier 2017"
"2541","Frazier, Todd",453943,2018,472,0.213,0.303,0.39,0.693,0.302,18,110.57,117.4,88.23,93.4,95.07,92.57,97.12,101.41,103.3,88.38,94.7,121.62,0.183,0.605,0.047,0,0.022,0.143,2,"Todd Frazier 2018"
"2542","Frazier, Todd",453943,2019,499,0.251,0.329,0.443,0.772,0.328,21,96.33,91.66,92.89,93.5,95.91,91.77,93.4,101.57,95.05,89.9,108.1,110.86,0.222,0.501,0.098,0,0.008,0.172,2,"Todd Frazier 2019"
"2543","Murphy, Tom",608596,2019,281,0.273,0.324,0.535,0.859,0.355,18,140.86,77.91,86.14,99.23,91.62,105.03,139.46,118.81,111.38,97.51,129.52,168.74,0.278,0.113,0,0,0.604,0.005,5,"Tom Murphy 2019"
"2544","Murphy, Tom",608596,2021,325,0.202,0.304,0.35,0.654,0.291,11,136.61,138.51,77.81,82.74,90.17,93.97,104.28,95.86,136.25,85.37,130.92,99.21,0.01,0.848,0.001,0,0.14,0.002,2,"Tom Murphy 2021"
"2545","Edman, Tommy",669242,2019,349,0.304,0.35,0.5,0.85,0.357,11,79.52,52.71,112.34,101.07,101.43,97.49,67.81,89.11,70.56,102.01,80.65,83.03,0.109,0.018,0.555,0,0,0.318,3,"Tommy Edman 2019"
"2546","Edman, Tommy",669242,2021,691,0.262,0.308,0.387,0.695,0.301,11,61.36,61.94,110.46,95.62,97.58,89.51,49.77,88.31,50.46,102.01,68.71,46.66,0.004,0.004,0.934,0,0,0.058,3,"Tommy Edman 2021"
"2547","Edman, Tommy",669242,2022,630,0.265,0.324,0.4,0.724,0.318,13,79.68,89.23,106.65,96.67,98.91,93.63,78.98,97.19,67.93,104.46,90.76,70.65,0.106,0.052,0.485,0,0,0.356,3,"Tommy Edman 2022"
"2548","Edman, Tommy",669242,2023,528,0.248,0.307,0.399,0.706,0.306,13,70.84,76.39,104.91,93.41,96.69,89.01,59.16,97.06,45.35,99.71,80.3,75.78,0.015,0.018,0.829,0,0,0.138,3,"Tommy Edman 2023"
"2549","Joseph, Tommy",571830,2016,347,0.257,0.308,0.505,0.813,0.342,21,106.06,75.14,101.93,117.18,107.39,111.04,179.75,118.13,101.38,117.13,94.19,190.36,0.933,0.001,0,0.012,0.016,0.039,1,"Tommy Joseph 2016"
"2550","Joseph, Tommy",571830,2017,533,0.24,0.289,0.432,0.721,0.305,22,115.94,70.75,93.73,94.05,91.75,96.99,109.3,116.85,97.54,125.23,110.71,119.76,0.544,0.376,0.027,0,0.018,0.035,1,"Tommy Joseph 2017"
"2551","La Stella, Tommy",600303,2019,321,0.295,0.346,0.486,0.832,0.351,16,39.53,71.04,117.9,110.92,108.78,94.37,67.81,82.74,46.65,82.3,53.93,131.3,0.018,0,0.243,0,0,0.739,6,"Tommy La Stella 2019"
"2552","La Stella, Tommy",600303,2021,242,0.25,0.308,0.405,0.713,0.307,7,47.93,83.33,112.88,109.69,105.6,93.18,73.47,83.78,53.83,75.24,46.89,84.79,0.01,0.001,0.379,0,0,0.611,6,"Tommy La Stella 2021"
"2553","Pham, Tommy",502054,2017,530,0.306,0.411,0.52,0.931,0.398,23,105.88,152.91,109.49,112.81,116.07,114.49,139.25,126.71,86.31,58.97,110.96,125.91,0.266,0,0,0.215,0.035,0.483,6,"Tommy Pham 2017"
"2554","Pham, Tommy",502054,2018,570,0.275,0.367,0.464,0.831,0.359,21,114.77,135.82,114.54,121.45,117.58,123.7,142.16,136.4,92.02,68.62,141.32,117.5,0.176,0,0,0.715,0.053,0.055,4,"Tommy Pham 2018"
"2555","Pham, Tommy",502054,2019,654,0.273,0.369,0.45,0.819,0.349,21,85.42,142.08,107.18,104.27,108.48,101.39,101.08,119.34,74.06,56.71,112.67,84.59,0.11,0.005,0.003,0.001,0.003,0.878,6,"Tommy Pham 2019"
"2556","Pham, Tommy",502054,2021,561,0.229,0.34,0.383,0.723,0.318,15,102.13,156.53,101.99,104.44,108.08,104.99,118.5,119.76,93.07,57.88,116.76,78.38,0.222,0.014,0.001,0.003,0.053,0.706,6,"Tommy Pham 2021"
"2557","Pham, Tommy",502054,2022,622,0.236,0.312,0.374,0.686,0.304,17,121.33,110.01,98.38,97.43,99.88,105.16,100.64,124.71,97.86,73.73,126.16,93.58,0.479,0.136,0.003,0,0.181,0.201,1,"Tommy Pham 2022"
"2558","Pham, Tommy",502054,2023,481,0.256,0.328,0.446,0.774,0.332,16,98.02,113.43,113.72,113.77,111.88,112.98,126.6,122.82,80.37,71.82,118.83,102.37,0.453,0.001,0,0.021,0.01,0.515,6,"Tommy Pham 2023"
"2559","Nido, Tomás",621512,2022,313,0.239,0.276,0.324,0.6,0.265,3,110.01,55,100.03,95.9,92.17,99.4,80.26,85.62,166.94,143.71,103.35,32.82,0.161,0.758,0.072,0,0.002,0.006,2,"Tomás Nido 2022"
"2560","Kemp, Tony",643393,2018,294,0.263,0.351,0.392,0.743,0.327,6,69.98,125.46,89.85,74.14,88.5,74.32,7.04,48.38,76.59,82.63,80.06,65.08,0,0.079,0.918,0,0,0.002,3,"Tony Kemp 2018"
"2561","Kemp, Tony",643393,2019,279,0.212,0.291,0.38,0.671,0.285,8,76.34,93.96,78.6,65.09,79.06,66.82,19.19,41.64,95.05,94.4,61.63,75.53,0,0.144,0.856,0,0,0,3,"Tony Kemp 2019"
"2562","Kemp, Tony",643393,2021,397,0.279,0.382,0.418,0.8,0.351,8,57.33,147.52,100.78,83.22,99.12,79.53,11.85,55.1,65.04,76.32,62.67,59.07,0,0.009,0.958,0,0,0.033,3,"Tony Kemp 2021"
"2563","Kemp, Tony",643393,2022,558,0.235,0.307,0.334,0.641,0.287,7,56.14,99.01,90.53,74.03,85.75,70.57,20.38,38.31,52.39,100.36,52.98,42.95,0,0.004,0.996,0,0,0,3,"Tony Kemp 2022"
"2564","Kemp, Tony",643393,2023,419,0.209,0.303,0.304,0.607,0.276,5,42.33,121.54,96.5,76.88,92.05,71.37,14.2,51.03,63.72,82.63,57.91,36.73,0,0.004,0.995,0,0,0.002,3,"Tony Kemp 2023"
"2565","Wolters, Tony",547172,2016,230,0.259,0.327,0.395,0.722,0.312,3,112.94,108.54,84.94,72.37,81.86,81.73,39.61,54.13,110.89,97.32,100.21,41.03,0,0.86,0.14,0,0,0,2,"Tony Wolters 2016"
"2566","Wolters, Tony",547172,2017,266,0.24,0.341,0.284,0.625,0.274,0,99.18,141.5,83.89,63.56,79.74,73.14,8.98,54.51,83.35,84.82,92.6,0,0,0.497,0.503,0,0,0,2,"Tony Wolters 2017"
